Referencia	Referencia Completa	Digito Verificador
233	2335
4194247095234	41942470952341
8634	86343
2491897113	24918971133
11691266270	116912662703
992130	9921307
614873553	6148735537
82178500999	821785009993
915	9157
135874281	1358742812
2935	29355
22602062	226020623
2781143285	27811432853
894804349550	8948043495501
07087	070874
9468	94683
2168830655465325	21688306554653252
0767782399089908	07677823990899082
78515	785154
10747530803	107475308037
005169704531092	0051697045310922
9143812849180337	91438128491803371
361	3613
95984615	959846157
547	5473
98955668204091652	989556682040916523
025	0255
1766771941	17667719411
0	07
51613681769709	516136817697096
5816575487677	58165754876775
7295224628316	72952246283165
73	731
782221513813	7822215138131
582	5821
868982896839350	8689828968393501
8739	87393
87587	875876
23662715	236627154
18769868718623026	187698687186230264
831617938611963677	8316179386119636772
6572171	65721715
3192402257	31924022572
11428528753	114285287534
662995270	6629952704
88	882
3162	31621
8124489	81244891
23271227152	232712271527
44552652	445526521
069267368525641	0692673685256412
79	793
6642146567185	66421465671853
65963987360217526	659639873602175265
3234444282722825	32344442827228257
91488348693036	914883486930361
307	3072
637	6372
3	31
659528	6595282
914823931923592506	9148239319235925062
957059199	9570591992
955777964072879623	9557779640728796233
18877683271	188776832714
5381805145	53818051455
3766485909486	37664859094861
39051227006	390512270064
762	7626
611	6116
50933	509333
9177843464649438	91778434646494382
3035	30351
04216261665	042162616655
91000551465	910005514655
0563575780984	05635757809843
948	9486
616	6163
846936494	8469364946
973532552	9735325523
5346914968	53469149682
869229812071	8692298120713
23849	238492
368969512345398303	3689695123453983037
911	9111
59	592
0133394167876	01333941678764
720	7201
37398615680	373986156805
2570605	25706051
04677138663	046771386636
976333016	9763330161
1283236387	12832363877
44551809481929911	445518094819299117
124460201058805	1244602010588057
0475630072	04756300726
985979982724496	9859799827244964
8146	81462
87646429212530896	876464292125308962
727	7271
804	8042
148482744065817	1484827440658172
17921	179216
5	54
30159	301591
78	785
40015918338	400159183381
63144	631442
71285784681098242	712857846810982421
63	634
18112	181126
25904295817338	259042958173386
5	54
067295	0672953
97251	972515
007736663483	0077366634831
79910	799107
4042592498428946	40425924984289467
611337067557854664	6113370675578546645
7628932	76289324
2613	26136
90099	900996
41	417
703222597425154	7032225974251546
54813922212372870	548139222123728707
41013	410134
7510226812372696	75102268123726964
049214672000431945	0492146720004319453
7	77
956665752640371925	9566657526403719256
117458473459178	1174584734591783
0581	05813
416883215192	4168832151924
308189272689489	3081892726894893
55	553
3819929	38199291
8564921277672	85649212776727
11351612	113516124
4265426866377	42654268663776
9054539414	90545394141
433583058169693	4335830581696932
25616	256161
403862157	4038621575
9	93
766	7665
1	15
4052	40523
5	54
0	07
8834984305064894	88349843050648943
95194360196	951943601965
680413715111569195	6804137151115691954
799353675	7993536755
9876451833140	98764518331407
87020120443571550	870201204435715502
86226	862261
408665963867313889	4086659638673138893
2087361987846913	20873619878469136
115	1154
54081676249206	540816762492062
68860736	688607366
288153	2881536
1659055627846779	16590556278467795
42376916	423769163
770109698596570114	7701096985965701146
3	31
09394169	093941695
08	085
697	6975
0180854236	01808542365
887675	8876752
7333052514656498	73330525146564987
140954	1409541
0790	07901
365783821	3657838212
2	23
43122664	431226645
97857723549519720	978577235495197206
3296684383468689	32966843834686895
280473113710464	2804731137104641
35719577808365	357195778083654
7	77
77674989430	776749894301
874111	8741116
905684633625714	9056846336257141
3	31
43506447638723487	435064476387234873
917518167551977	9175181675519776
096329032792	0963290327924
84136325	841363251
883559042	8835590427
54370404458550558	543704044585505583
777198242918983679	7771982429189836797
86847068661	868470686616
3850026388736957	38500263887369576
084583699788	0845836997881
57	576
743937687979240	7439376879792405
84860	848601
42975730471811063	429757304718110637
2135527	21355271
57	576
302973	3029734
283106525700266100	2831065257002661007
4	46
68051181770169593	680511817701695936
5159299	51592995
304980898745	3049808987453
534770182	5347701823
688683	6886835
875388493823374751	8753884938233747515
988006138	9880061384
01354098	013540985
414	4141
38236061912149	382360619121496
53040	530406
483619301168898	4836193011688983
5	54
549354	5493541
271704184796223870	2717041847962238704
996894	9968943
715827584555	7158275845556
179274	1792742
08739	087393
393	3934
0	07
194164	1941641
39242267	392422673
7	77
9921891	99218916
9184068	91840683
254539415460	2545394154605
985	9857
363	3636
291	2915
20641008	206410084
0722	07224
9348059202525	93480592025253
91	916
867577046	8675770464
274417417	2744174173
644	6445
546	5465
91930450	919304507
21286	212862
6	62
12073323	120733233
16504	165046
5	54
88427	884272
8470579413623910	84705794136239104
91100461144466652	911004611444666523
174063952787790	1740639527877902
80	804
55538	555385
707678340834114	7076783408341143
507097450174496133	5070974501744961332
70788240812878829	707882408128788292
511092566541893	5110925665418934
18808703779227340	188087037792273406
752997745	7529977451
864	8645
733	7336
13082481102889	130824811028897
682542	6825424
220999556763	2209995567637
887	8877
254739629701871216	2547396297018712167
496546291	4965462917
5	54
51590462400484231	515904624004842314
766386	7663865
7	77
338	3385
13612844905850	136128449058505
03795286796865	037952867968653
5	54
98	986
271407	2714077
42846	428461
77054	770545
33332	333325
1534	15347
8576089	85760895
9353	93536
95646203734	956462037343
360700467	3607004671
12520448	125204487
4354	43541
03	031
391357559994111476	3913575599941114763
686865607257	6868656072575
36851931584474268	368519315844742681
291	2915
7065100424292389	70651004242923891
5312477	53124773
0423758238827	04237582388272
9349	93494
5359404021910	53594040219107
44245426653	442454266534
03834306673562	038343066735626
84	843
60930496612651610	609304966126516101
120447	1204472
4243528776	42435287766
535419663415	5354196634154
9119370826464310	91193708264643106
37	375
764296350	7642963501
44	441
65186206	651862067
3445818251784742	34458182517847427
2755771960140	27557719601404
5329946	53299462
74695	746953
1120271308	11202713082
962096	9620966
8320322242	83203222423
04430240823	044302408232
95	955
05455241832322460	054552418323224607
4018280958424	40182809584245
311	3114
502197141	5021971415
431885460284291	4318854602842917
1310071937	13100719376
91780060495	917800604952
004560	0045605
933394010	9333940107
796156512524214094	7961565125242140942
96379240193608	963792401936083
97405247	974052474
3246149844	32461498445
472575743518102	4725757435181022
94194359	941943597
934	9343
17037166017257576	170371660172575761
23053315723147	230533157231476
780471244754291385	7804712447542913857
51	514
6713016395436017	67130163954360175
54762765901497	547627659014971
59837528	598375283
7	77
841120255918	8411202559182
042563071864644403	0425630718646444034
860276644	8602766443
8612025685195	86120256851955
49276224502	492762245027
461627255220	4616272552201
0715	07151
