Referencia	Referencia Completa	Digito Verificador
9	91
31349	313494
023557430611970118	0235574306119701182
420	4200
9547116194	95471161943
56	562
69	695
776690	7766900
53876106075032055	538761060750320550
3829	38299
8	83
4174015	41740150
224321496774067328	2243214967740673286
474	4747
9508528	95085288
42004916698502383	420049166985023839
6146	61465
22110	221101
542122545	5421225458
1147245	11472453
354069774	3540697749
532146826694	5321468266940
2834679304661	28346793046611
90336235	903362358
97736	977363
91720097497989529	917200974979895298
49	497
88686369809625	886863698096252
4060	40600
630149282	6301492820
98597701	985977016
767409	7674096
96237663869113	962376638691139
914988662	9149886625
095457	0954578
13	133
5998804	59988048
857089348	8570893480
025968	0259689
728440806140591	7284408061405913
0482767108745	04827671087452
9976	99762
7238286627718	72382866277184
310438	3104387
739	7393
52104630	521046300
4247430	42474304
05662	056622
6846214	68462142
8009593828694	80095938286948
76549758424984	765497584249844
74	745
650	6502
211049901998	2110499019987
1548401453208	15484014532088
76799536	767995368
4489104460	44891044602
184791749758693	1847917497586933
45	455
36340599	363405994
9	91
08	083
425691814602965571	4256918146029655715
479084529	4790845293
4766	47662
760533316315204	7605333163152043
408	4085
911696780094	9116967800942
27780760	277807608
26	265
9720565119546	97205651195462
15895082	158950824
255535	2555357
89038	890384
469957406513714576	4699574065137145763
00915648885744	009156488857443
7	75
320415364632	3204153646323
51851579672227	518515796722272
944	9449
26391962078214247	263919620782142474
3369454059	33694540593
8	83
9611184636351	96111846363513
09	091
7828	78287
2	26
7667727	76677277
82227010315976166	822270103159761669
8061	80614
6865571	68655711
6526935012	65269350123
706	7062
7611519627237444	76115196272374446
3	34
462820435212	4628204352128
7136	71365
66144293105	661442931050
0625169727236	06251697272360
89432	894329
2382	23820
92913584892	929135848927
90723906334477	907239063344772
1	18
936991010489619683	9369910104896196838
4585	45856
628927130819766259	6289271308197662598
07969936543908	079699365439087
64190470182119333	641904701821193332
6151261938	61512619380
40633960178944869	406339601789448699
487693451370	4876934513705
10143892625551045	101438926255510459
52023140436970573	520231404369705738
3075611548531728	30756115485317282
92245892	922458922
383123809	3831238096
5339307957170	53393079571704
888	8888
828613865	8286138659
9731464236	97314642360
14219932243	142199322439
606627663739072	6066276637390729
12834224455388734	128342244553887340
2	26
262913026332	2629130263324
05616	056168
66453477580	664534775807
1462340913	14623409134
7	75
13977952778	139779527783
58	588
8383539382	83835393824
88	885
98	984
1812	18127
1663	16634
6124557	61245577
34	349
2240084	22400840
039439934540121497	0394399345401214973
6716	67165
0250218770310	02502187703106
7694522909030	76945229090308
5	59
55051707	550517072
49567131	495671315
66446283403	664462834030
65	653
304066187	3040661872
7932	79327
53293038	532930385
14096994217587584	140969942175875844
1078	10785
84641586087	846415860879
573	5736
288753165	2887531651
3992	39925
381332687959	3813326879593
607488126458986553	6074881264589865539
819509262951	8195092629518
49051723449	490517234491
6429390227418005	64293902274180057
989335	9893355
223	2238
7929369040	79293690404
63384	633842
5809251205138	58092512051382
71083	710830
50852235	508522356
77704070	777040700
7183	71837
626	6262
16307698	163076987
85350113	853501138
462816521356287706	4628165213562877062
135710844	1357108446
10888151177646	108881511776464
8339595	83395954
08994437695887	089944376958875
6170433027473	61704330274732
7	75
516	5165
9	91
05191383311911712	051913833119117128
25411	254110
2405688	24056889
0944211	09442112
19269	192690
5407570694	54075706942
28325950439489	283259504394891
0343	03434
2	26
7429533	74295338
9818836680	98188366805
769051539216104859	7690515392161048590
16211831	162118319
8413594802	84135948028
34103741196754731	341037411967547310
41	414
53244978936227574	532449789362275744
56853149073	568531490734
38	380
09556954993070706	095569549930707061
0047782882917589	00477828829175890
99433996195	994339961959
190	1909
06854141337245652	068541413372456523
63826361871950	638263618719508
4067733014	40677330140
22	224
20845278601	208452786014
252129170842965906	2521291708429659062
759550	7595507
11216627037266	112166270372661
243606868051973788	2436068680519737888
979066	9790668
803024050	8030240504
154692784717	1546927847179
97639886818828	976398868188283
2031386775261703	20313867752617037
503952	5039524
168149	1681493
55708	557082
8	83
60	604
478	4788
92123466175	921234661756
222258761267274680	2222587612672746808
234685	2346856
89953	899534
8821620	88216205
0664	06643
15526276542318634	155262765423186348
154754350	1547543502
78	786
3361421206	33614212067
140	1404
67106207085	671062070857
644911	6449110
71864647975	718646479755
940890607857985156	9408906078579851566
53	539
35767045025	357670450257
2	26
6003934157558643	60039341575586430
76540626	765406269
221552655698317	2215526556983170
33812853977390	338128539773905
490	4903
91842	918425
3595137	35951375
9	91
96	968
254697945	2546979457
03098832285	030988322852
895239205750535	8952392057505358
536847669180151	5368476691801515
19724673278929250	197246732789292501
9578749836	95787498369
4903255435	49032554351
57913	579136
37400090957030596	374000909570305962
195	1958
894712727891	8947127278913
44345182460571067	443451824605710671
383180836575293	3831808365752935
88	885
146636	1466366
9584754	95847547
5471107	54711072
88692021724	886920217249
659870203	6598702030
9298892477537308	92988924775373081
22384770387111679	223847703871116798
7430794803689	74307948036892
784	7849
0514342357778242	05143423577782429
2825018234774907	28250182347749073
544699286998	5446992869982
486521	4865218
8596	85969
30224	302240
227241725733	2272417257337
7456837182	74568371822
1221755317495	12217553174950
2	26
129129215525408	1291292155254088
484	4846
3965861996477	39658619964778
558669163991	5586691639911
70720394357	707203943576
41455458	414554584
20	208
84872094222312735	848720942223127352
54576918524027	545769185240274
61899563406991132	618995634069911321
390534211232	3905342112320
49476	494765
95665	956656
9288746311	92887463112
605792514865057	6057925148650572
91	919
144931343397175	1449313433971755
36244	362442
601689	6016893
7	75
4454	44545
459	4598
571	5710
6437005222249095	64370052222490954
354115	3541158
11065571359403654	110655713594036546
4373009006358	43730090063588
495	4952
893306	8933061
623701445647471051	6237014456474710514
1233636199341842	12336361993418421
2371463744	23714637446
0289565536717	02895655367176
793472045084430039	7934720450844300391
804	8045
21082758331220	210827583312204
845692433063	8456924330638
079473705930	0794737059301
7	75
174875748664828	1748757486648280
06805685	068056852
695871121	6958711217
8232046176	82320461765
870686	8706863
94839242338	948392423380
97384500537377976	973845005373779764
640356512429398	6403565124293988
0	00
377	3772
66207432914167	662074329141679
0895	08953
3206791	32067910
7265686696220000	72656866962200002
1326849594	13268495945
9	91
439722986147241737	4397229861472417373
69773024960099	697730249600990
4027	40279
8516796	85167963
346489806	3464898067
3695320355651	36953203556517
44204271463314105	442042714633141056
38014619969	380146199696
56421034203793793	564210342037937932
56029854979	560298549794
56	562
43108	431080
073	0737
2808856	28088565
808146	8081465
5687107797	56871077972
06646	066464
8701	87015
83878379738869	838783797388690
4218440183789	42184401837895
524672958004725	5246729580047253
941217362	9412173628
913	9134
297074420464933477	2970744204649334779
152	1529
98621346821996953	986213468219969534
14613381248	146133812488
67255377315	672553773157
7044515259	70445152591
7830743301261	78307433012610
02622530305582873	026225303055828737
6054805527496290	60548055274962908
6084	60848
88914015626791	889140156267916
77472348330	774723483301
4917042201218221	49170422012182215
955799182476746548	9557991824767465481
48383377437404645	483833774374046457
8966	89664
22463617	224636175
970326948	9703269481
51856	518563
9056814785444	90568147854449
773401224975873457	7734012249758734574
3852141878220	38521418782208
8919075	89190755
25610357	256103573
24036699419	240366994194
74755594	747555944
6	67
72	729
6597852	65978520
1222020	12220208
0969569	09695693
28567637119805	285676371198055
6831193	68311935
319568341365701	3195683413657018
9	91
3200361634917	32003616349177
60642	606426
60237	602375
0357	03574
789011274914	7890112749145
32447516547669	324475165476691
667638578964766494	6676385789647664949
775972136466262682	7759721364662626821
3788585196060	37885851960600
039	0398
501	5017
4	42
3241515092839	32415150928390
069	0695
9	91
678988615530773	6789886155307735
0	00
49711866615	497118666153
70425	704254
821459017131545	8214590171315455
5	59
20836146	208361469
19	190
933	9332
3715239	37152394
7633126618019	76331266180197
7108093563873	71080935638730
8035	80358
902916	9029166
0	00
8923239947216723	89232399472167237
668370518081631837	6683705180816318377
2179640	21796404
15281026300	152810263003
19682374102495	196823741024953
9472461017378	94724610173785
83489312930771	834893129307716
148607	1486075
447420681	4474206812
675559690594835858	6755596905948358588
74104213	741042139
3322384729271	33223847292710
113298	1132984
829021686	8290216863
2618	26187
493099713746430812	4930997137464308120
08802	088021
538274047494	5382740474942
7137	71373
5752268919933865	57522689199338657
8986479826414	89864798264142
511413	5114137
0059478123402487	00594781234024872
005	0059
8597760	85977601
021496330383	0214963303836
99	992
4289293712069446	42892937120694464
701112	7011125
65341310	653413104
00378110917706	003781109177065
20432943755676905	204329437556769053
47640194758	476401947587
193595870872238	1935958708722381
6444	64444
2339235263	23392352631
03683318573636	036833185736362
81	810
83176382075944789	831763820759447895
312540783397	3125407833971
9738758580	97387585801
0330833441102752	03308334411027523
340328346998453	3403283469984537
657312	6573125
8241191	82411919
95355172624366369	953551726243663690
7	75
964611335087819484	9646113350878194848
554662531148336896	5546625311483368968
736742160744242	7367421607442423
019	0190
43614	436147
51	513
11	117
96	968
520766221119964296	5207662211199642966
4277766815	42777668155
145771460	1457714606
018905357	0189053572
5265908773136	52659087731360
297925246121	2979252461218
6432943385432121	64329433854321216
481000	4810008
467504012240166129	4675040122401661292
062584532625594352	0625845326255943526
392	3921
40448050	404480501
7950306	79503066
06157573705715564	061575737057155644
521	5215
025083749251	0250837492512
109004905858	1090049058589
198844590459	1988445904597
772591591902557117	7725915919025571175
0029188810	00291888105
981419	9814195
135080835262106	1350808352621064
1910833427694	19108334276946
14456915	144569159
02556482	025564824
2738296218950	27382962189503
2055481369556781	20554813695567812
001832	0018325
62361	623611
8634718884773	86347188847737
426526291939568175	4265262919395681751
22124230859358160	221242308593581603
62586430011519	625864300115197
47300297791912514	473002977919125142
34262	342626
536	5363
6192	61929
47933151904040	479331519040407
88310661383206740	883106613832067401
88462497	884624974
4245648524	42456485244
9198	91983
83	836
37776197	377761978
95687099970	956870999706
574945082383	5749450823833
040	0406
967815692	9678156929
5505707251270	55057072512704
7483916877858	74839168778589
